ActualLandingTime,Airline,AircraftType,RunwayNumber,StandNumber,Date,AWNDmean,PRCPmean,TAVGmean,WDF5mean,WSF2max,WSF5max,WT01max,WT02max,WT03max,WT08max,IceRoad,WetDay,ShipmentWeightCat,NbPlanesLast10Mn,Hour,WeekDay,ParkingArea,StandRank,TaxiTime,LogTaxiTime
2019-01-25 13:35:00,CAR1,A320/2,8.0,30,2019-01-25 00:00:00,8.13,0.0,38.0,313.3333333333333,18.1,27.1,0.0,0.0,0.0,1.0,1.0,0.0,M,13.0,13,4,13791.4,1,9.0,2.302585092994046
2019-01-25 13:37:00,CAR1,MD90/3,9.0,62,2019-01-25 00:00:00,8.13,0.0,38.0,313.3333333333333,18.1,27.1,0.0,0.0,0.0,1.0,1.0,0.0,L,14.0,13,4,16450.3,0,4.000000000000001,1.6094379124341005
2019-01-25 13:37:00,CAR1,MD88,8.0,66,2019-01-25 00:00:00,8.13,0.0,38.0,313.3333333333333,18.1,27.1,0.0,0.0,0.0,1.0,1.0,0.0,S,15.0,13,4,15739.7,1,9.0,2.302585092994046
2019-01-25 13:38:00,CAR1,B757/2-WL,0.0,129,2019-01-25 00:00:00,8.13,0.0,38.0,313.3333333333333,18.1,27.1,0.0,0.0,0.0,1.0,1.0,0.0,S,16.0,13,4,20919.9,1,5.0,1.791759469228055
2019-01-25 13:38:00,CAR1,B737/9-WL,8.0,104,2019-01-25 00:00:00,8.13,0.0,38.0,313.3333333333333,18.1,27.1,0.0,0.0,0.0,1.0,1.0,0.0,M,17.0,13,4,16223.1,2,7.0,2.0794415416798357
2019-01-25 13:39:00,CAR4,CRJ/9,9.0,123,2019-01-25 00:00:00,8.13,0.0,38.0,313.3333333333333,18.1,27.1,0.0,0.0,0.0,1.0,1.0,0.0,M,15.0,13,4,9688.3,2,9.0,2.302585092994046
2019-01-25 13:39:00,CAR1,B717/2,0.0,100,2019-01-25 00:00:00,8.13,0.0,38.0,313.3333333333333,18.1,27.1,0.0,0.0,0.0,1.0,1.0,0.0,L,16.0,13,4,11573.3,0,6.0,1.9459101490553132
2019-01-25 13:39:00,CAR1,B757/2-WL,8.0,83,2019-01-25 00:00:00,8.13,0.0,38.0,313.3333333333333,18.1,27.1,0.0,0.0,0.0,1.0,1.0,0.0,S,17.0,13,4,20919.9,2,3.0,1.3862943611198906
2019-01-25 13:40:00,CAR4,CRJ/2,8.0,114,2019-01-25 00:00:00,8.13,0.0,38.0,313.3333333333333,18.1,27.1,0.0,0.0,0.0,1.0,1.0,0.0,L,18.0,13,4,6031.2,2,9.0,2.302585092994046
2019-01-25 13:40:00,CAR1,B737/7-WL,9.0,134,2019-01-25 00:00:00,8.13,0.0,38.0,313.3333333333333,18.1,27.1,0.0,0.0,0.0,1.0,1.0,0.0,M,19.0,13,4,12955.0,3,12.0,2.5649493574615367
2019-01-25 13:41:00,CAR1,A321/2,9.0,19,2019-01-25 00:00:00,8.13,0.0,38.0,313.3333333333333,18.1,27.1,0.0,0.0,0.0,1.0,1.0,0.0,M,18.0,13,4,16337.8,2,8.000000000000002,2.1972245773362196
2019-01-25 13:41:00,CAR1,MD88,0.0,12,2019-01-25 00:00:00,8.13,0.0,38.0,313.3333333333333,18.1,27.1,0.0,0.0,0.0,1.0,1.0,0.0,L,19.0,13,4,15739.7,1,6.0,1.9459101490553132
2019-01-25 13:42:00,CAR4,CRJ/2,8.0,99,2019-01-25 00:00:00,8.13,0.0,38.0,313.3333333333333,18.1,27.1,0.0,0.0,0.0,1.0,1.0,0.0,L,18.0,13,4,6031.2,3,8.000000000000002,2.1972245773362196
2019-01-25 13:43:00,CAR1,B717/2,8.0,82,2019-01-25 00:00:00,8.13,0.0,38.0,313.3333333333333,18.1,27.1,0.0,0.0,0.0,1.0,1.0,0.0,L,17.0,13,4,11573.3,2,9.0,2.302585092994046
2019-01-25 13:43:00,CAR1,MD88,9.0,68,2019-01-25 00:00:00,8.13,0.0,38.0,313.3333333333333,18.1,27.1,0.0,0.0,0.0,1.0,1.0,0.0,S,18.0,13,4,15739.7,0,5.0,1.791759469228055
2019-01-25 13:43:00,CAR1,MD88,0.0,40,2019-01-25 00:00:00,8.13,0.0,38.0,313.3333333333333,18.1,27.1,0.0,0.0,0.0,1.0,1.0,0.0,L,19.0,13,4,15739.7,0,6.0,1.9459101490553132
2019-01-25 13:44:00,CAR1,B717/2,9.0,107,2019-01-25 00:00:00,8.13,0.0,38.0,313.3333333333333,18.1,27.1,0.0,0.0,0.0,1.0,1.0,0.0,L,18.0,13,4,11573.3,1,6.0,1.9459101490553132
2019-01-25 13:45:00,CAR4,CRJ/7,8.0,153,2019-01-25 00:00:00,8.13,0.0,38.0,313.3333333333333,18.1,27.1,0.0,0.0,0.0,1.0,1.0,0.0,L,18.0,13,4,8127.5,3,11.0,2.4849066497880004
2019-01-25 13:45:00,CAR1,A320/2,8.0,127,2019-01-25 00:00:00,8.13,0.0,38.0,313.3333333333333,18.1,27.1,0.0,0.0,0.0,1.0,1.0,0.0,M,19.0,13,4,13791.4,3,12.0,2.5649493574615367
2019-01-25 13:46:00,CAR1,A320/2,9.0,36,2019-01-25 00:00:00,8.13,0.0,38.0,313.3333333333333,18.1,27.1,0.0,0.0,0.0,1.0,1.0,0.0,M,18.0,13,4,13791.4,3,10.0,2.3978952727983707
2019-01-25 13:47:00,CAR1,A320/2,9.0,102,2019-01-25 00:00:00,8.13,0.0,38.0,313.3333333333333,18.1,27.1,0.0,0.0,0.0,1.0,1.0,0.0,M,17.0,13,4,13791.4,2,10.0,2.3978952727983707
2019-01-25 13:47:00,CAR1,MD88,8.0,39,2019-01-25 00:00:00,8.13,0.0,38.0,313.3333333333333,18.1,27.1,0.0,0.0,0.0,1.0,1.0,0.0,S,18.0,13,4,15739.7,0,10.0,2.3978952727983707
2019-01-25 13:47:00,CAR1,MD88,0.0,51,2019-01-25 00:00:00,8.13,0.0,38.0,313.3333333333333,18.1,27.1,0.0,0.0,0.0,1.0,1.0,0.0,L,19.0,13,4,15739.7,1,5.0,1.791759469228055
2019-01-25 13:48:00,CAR1,MD88,0.0,95,2019-01-25 00:00:00,8.13,0.0,38.0,313.3333333333333,18.1,27.1,0.0,0.0,0.0,1.0,1.0,0.0,L,19.0,13,4,15739.7,2,6.0,1.9459101490553132
2019-01-25 13:49:00,CAR1,MD88,9.0,75,2019-01-25 00:00:00,8.13,0.0,38.0,313.3333333333333,18.1,27.1,0.0,0.0,0.0,1.0,1.0,0.0,S,17.0,13,4,15739.7,0,7.0,2.0794415416798357
2019-01-25 13:50:00,CAR1,B737/9-WL,0.0,87,2019-01-25 00:00:00,8.13,0.0,38.0,313.3333333333333,18.1,27.1,0.0,0.0,0.0,1.0,1.0,0.0,M,16.0,13,4,16223.1,1,9.0,2.302585092994046
2019-01-25 13:50:00,CAR4,CRJ/7,9.0,86,2019-01-25 00:00:00,8.13,0.0,38.0,313.3333333333333,18.1,27.1,0.0,0.0,0.0,1.0,1.0,0.0,L,17.0,13,4,8127.5,1,10.0,2.3978952727983707
2019-01-25 13:51:00,CAR1,MD88,9.0,65,2019-01-25 00:00:00,8.13,0.0,38.0,313.3333333333333,18.1,27.1,0.0,0.0,0.0,1.0,1.0,0.0,L,16.0,13,4,15739.7,0,6.0,1.9459101490553132
2019-01-25 13:52:00,CAR4,CRJ/9,0.0,145,2019-01-25 00:00:00,8.13,0.0,38.0,313.3333333333333,18.1,27.1,0.0,0.0,0.0,1.0,1.0,0.0,M,16.0,13,4,9688.3,2,7.0,2.0794415416798357
2019-01-25 13:53:00,CAR1,B767/3-WL,8.0,128,2019-01-25 00:00:00,8.13,0.0,38.0,313.3333333333333,18.1,27.1,0.0,0.0,0.0,1.0,1.0,0.0,S,14.0,13,4,30101.8,1,17.000000000000004,2.890371757896165
2019-01-25 13:53:00,CAR1,MD88,9.0,80,2019-01-25 00:00:00,8.13,0.0,38.0,313.3333333333333,18.1,27.1,0.0,0.0,0.0,1.0,1.0,0.0,S,15.0,13,4,15739.7,0,5.0,1.791759469228055
2019-01-25 13:54:00,CAR1,MD90/3,0.0,13,2019-01-25 00:00:00,8.13,0.0,38.0,313.3333333333333,18.1,27.1,0.0,0.0,0.0,1.0,1.0,0.0,L,16.0,13,4,16450.3,0,9.0,2.302585092994046
2019-01-25 13:56:00,CAR1,A321/2,0.0,117,2019-01-25 00:00:00,8.13,0.0,38.0,313.3333333333333,18.1,27.1,0.0,0.0,0.0,1.0,1.0,0.0,M,14.0,13,4,16337.8,1,7.0,2.0794415416798357
2019-01-25 13:56:00,CAR1,B737/9-WL,8.0,31,2019-01-25 00:00:00,8.13,0.0,38.0,313.3333333333333,18.1,27.1,0.0,0.0,0.0,1.0,1.0,0.0,M,15.0,13,4,16223.1,2,21.0,3.091042453358316
2019-01-25 13:56:00,CAR1,MD88,9.0,108,2019-01-25 00:00:00,8.13,0.0,38.0,313.3333333333333,18.1,27.1,0.0,0.0,0.0,1.0,1.0,0.0,S,16.0,13,4,15739.7,0,5.0,1.791759469228055
2019-01-25 13:57:00,CAR1,MD88,9.0,98,2019-01-25 00:00:00,8.13,0.0,38.0,313.3333333333333,18.1,27.1,0.0,0.0,0.0,1.0,1.0,0.0,S,14.0,13,4,15739.7,0,5.0,1.791759469228055
2019-01-25 13:58:00,CAR1,B737/7-WL,8.0,14,2019-01-25 00:00:00,8.13,0.0,38.0,313.3333333333333,18.1,27.1,0.0,0.0,0.0,1.0,1.0,0.0,M,13.0,13,4,12955.0,2,13.0,2.6390573296152584
2019-01-25 13:58:00,CAR1,A321/2,8.0,33,2019-01-25 00:00:00,8.13,0.0,38.0,313.3333333333333,18.1,27.1,0.0,0.0,0.0,1.0,1.0,0.0,M,14.0,13,4,16337.8,2,21.0,3.091042453358316
2019-01-25 13:59:00,CAR1,B757/2-WL,0.0,140,2019-01-25 00:00:00,8.13,0.0,38.0,313.3333333333333,18.1,27.1,0.0,0.0,0.0,1.0,1.0,0.0,S,14.0,13,4,20919.9,1,11.0,2.4849066497880004
2019-01-25 14:00:00,CAR3,CRJ/2,9.0,79,2019-01-25 00:00:00,8.13,0.0,38.0,313.3333333333333,18.1,27.1,0.0,0.0,0.0,1.0,1.0,0.0,S,13.0,14,4,6031.2,3,6.0,1.9459101490553132
2019-01-25 14:01:00,CAR1,B717/2,0.0,58,2019-01-25 00:00:00,8.13,0.0,38.0,313.3333333333333,18.1,27.1,0.0,0.0,0.0,1.0,1.0,0.0,L,13.0,14,4,11573.3,2,11.0,2.4849066497880004
2019-01-25 14:01:00,CAR4,CRJ/9,9.0,149,2019-01-25 00:00:00,8.13,0.0,38.0,313.3333333333333,18.1,27.1,0.0,0.0,0.0,1.0,1.0,0.0,M,14.0,14,4,9688.3,2,7.0,2.0794415416798357
2019-01-25 14:02:00,CAR1,B737/9-WL,0.0,118,2019-01-25 00:00:00,8.13,0.0,38.0,313.3333333333333,18.1,27.1,0.0,0.0,0.0,1.0,1.0,0.0,M,14.0,14,4,16223.1,1,14.0,2.70805020110221
2019-01-25 14:03:00,CAR4,CRJ/2,9.0,67,2019-01-25 00:00:00,8.13,0.0,38.0,313.3333333333333,18.1,27.1,0.0,0.0,0.0,1.0,1.0,0.0,L,13.0,14,4,6031.2,2,7.0,2.0794415416798357
2019-01-25 14:03:00,CAR1,B757/2-WL,8.0,41,2019-01-25 00:00:00,8.13,0.0,38.0,313.3333333333333,18.1,27.1,0.0,0.0,0.0,1.0,1.0,0.0,S,14.0,14,4,20919.9,1,18.0,2.9444389791664403
2019-01-25 14:05:00,CAR1,B757/2-WL,8.0,144,2019-01-25 00:00:00,8.13,0.0,38.0,313.3333333333333,18.1,27.1,0.0,0.0,0.0,1.0,1.0,0.0,S,13.0,14,4,20919.9,3,9.0,2.302585092994046
2019-01-25 14:05:00,CAR1,B737/9-WL,9.0,89,2019-01-25 00:00:00,8.13,0.0,38.0,313.3333333333333,18.1,27.1,0.0,0.0,0.0,1.0,1.0,0.0,M,14.0,14,4,16223.1,2,4.000000000000001,1.6094379124341005
2019-01-25 14:06:00,CAR1,B737/9-WL,0.0,125,2019-01-25 00:00:00,8.13,0.0,38.0,313.3333333333333,18.1,27.1,0.0,0.0,0.0,1.0,1.0,0.0,M,12.0,14,4,16223.1,3,10.0,2.3978952727983707
2019-01-25 14:08:00,CAR1,MD88,8.0,115,2019-01-25 00:00:00,8.13,0.0,38.0,313.3333333333333,18.1,27.1,0.0,0.0,0.0,1.0,1.0,0.0,S,11.0,14,4,15739.7,0,15.0,2.772588722239781
2019-01-25 14:09:00,CAR1,B717/2,8.0,1,2019-01-25 00:00:00,8.13,0.0,38.0,313.3333333333333,18.1,27.1,0.0,0.0,0.0,1.0,1.0,0.0,L,11.0,14,4,11573.3,1,12.0,2.5649493574615367
2019-01-25 14:10:00,CAR3,CRJ/2,9.0,5,2019-01-25 00:00:00,8.13,0.0,38.0,313.3333333333333,18.1,27.1,0.0,0.0,0.0,1.0,1.0,0.0,S,11.0,14,4,6031.2,1,5.0,1.791759469228055
2019-01-25 14:10:00,CAR1,MD88,0.0,74,2019-01-25 00:00:00,8.13,0.0,38.0,313.3333333333333,18.1,27.1,0.0,0.0,0.0,1.0,1.0,0.0,S,12.0,14,4,15739.7,0,11.0,2.4849066497880004
2019-01-25 14:11:00,CAR3,CRJ/2,8.0,71,2019-01-25 00:00:00,8.13,0.0,38.0,313.3333333333333,18.1,27.1,0.0,0.0,0.0,1.0,1.0,0.0,S,11.0,14,4,6031.2,2,11.0,2.4849066497880004
2019-01-25 14:12:00,CAR1,MD88,9.0,77,2019-01-25 00:00:00,8.13,0.0,38.0,313.3333333333333,18.1,27.1,0.0,0.0,0.0,1.0,1.0,0.0,S,11.0,14,4,15739.7,0,5.0,1.791759469228055
2019-01-25 14:12:00,CAR1,A320/2,0.0,60,2019-01-25 00:00:00,8.13,0.0,38.0,313.3333333333333,18.1,27.1,0.0,0.0,0.0,1.0,1.0,0.0,M,12.0,14,4,13791.4,0,13.0,2.6390573296152584
2019-01-25 14:13:00,CAR1,A321/2,8.0,119,2019-01-25 00:00:00,8.13,0.0,38.0,313.3333333333333,18.1,27.1,0.0,0.0,0.0,1.0,1.0,0.0,M,12.0,14,4,16337.8,0,12.0,2.5649493574615367
2019-01-25 14:14:00,CAR1,MD88,0.0,70,2019-01-25 00:00:00,8.13,0.0,38.0,313.3333333333333,18.1,27.1,0.0,0.0,0.0,1.0,1.0,0.0,S,13.0,14,4,15739.7,0,16.000000000000004,2.833213344056216
2019-01-25 14:15:00,CAR1,B737/9-WL,8.0,26,2019-01-25 00:00:00,8.13,0.0,38.0,313.3333333333333,18.1,27.1,0.0,0.0,0.0,1.0,1.0,0.0,M,12.0,14,4,16223.1,0,13.0,2.6390573296152584
2019-01-25 14:16:00,CAR1,B737/9-WL,8.0,46,2019-01-25 00:00:00,8.13,0.0,38.0,313.3333333333333,18.1,27.1,0.0,0.0,0.0,1.0,1.0,0.0,M,12.0,14,4,16223.1,0,16.000000000000004,2.833213344056216
2019-01-25 14:17:00,CAR1,MD88,0.0,76,2019-01-25 00:00:00,8.13,0.0,38.0,313.3333333333333,18.1,27.1,0.0,0.0,0.0,1.0,1.0,0.0,S,13.0,14,4,15739.7,0,1.0000000000000002,0.6931471805599453
2019-01-25 14:18:00,CAR4,CRJ/9,8.0,94,2019-01-25 00:00:00,8.13,0.0,38.0,313.3333333333333,18.1,27.1,0.0,0.0,0.0,1.0,1.0,0.0,M,12.0,14,4,9688.3,1,10.0,2.3978952727983707
2019-01-25 14:22:00,CAR1,B737/9-WL,0.0,50,2019-01-25 00:00:00,8.13,0.0,38.0,313.3333333333333,18.1,27.1,0.0,0.0,0.0,1.0,1.0,0.0,M,6.0,14,4,16223.1,1,10.0,2.3978952727983707
2019-01-25 14:23:00,CAR1,B737/9-WL,9.0,147,2019-01-25 00:00:00,8.13,0.0,38.0,313.3333333333333,18.1,27.1,0.0,0.0,0.0,1.0,1.0,0.0,M,6.0,14,4,16223.1,3,10.0,2.3978952727983707
2019-01-25 14:25:00,CAR1,MD90/3,0.0,66,2019-01-25 00:00:00,8.13,0.0,38.0,313.3333333333333,18.1,27.1,0.0,0.0,0.0,1.0,1.0,0.0,L,5.0,14,4,16450.3,1,7.0,2.0794415416798357
2019-01-25 14:27:00,CAR1,B717/2,8.0,63,2019-01-25 00:00:00,8.13,0.0,38.0,313.3333333333333,18.1,27.1,0.0,0.0,0.0,1.0,1.0,0.0,L,4.0,14,4,11573.3,1,14.0,2.70805020110221
2019-01-25 14:29:00,CAR1,MD88,0.0,96,2019-01-25 00:00:00,8.13,0.0,38.0,313.3333333333333,18.1,27.1,0.0,0.0,0.0,1.0,1.0,0.0,S,4.0,14,4,15739.7,0,5.0,1.791759469228055
2019-01-25 14:30:00,CAR4,CRJ/9,9.0,21,2019-01-25 00:00:00,8.13,0.0,38.0,313.3333333333333,18.1,27.1,0.0,0.0,0.0,1.0,1.0,0.0,M,5.0,14,4,9688.3,2,8.000000000000002,2.1972245773362196
2019-01-25 14:31:00,CAR3,CRJ/7,8.0,152,2019-01-25 00:00:00,8.13,0.0,38.0,313.3333333333333,18.1,27.1,0.0,0.0,0.0,1.0,1.0,0.0,S,6.0,14,4,8127.5,3,11.0,2.4849066497880004
2019-01-25 14:31:00,CAR4,CRJ/9,0.0,112,2019-01-25 00:00:00,8.13,0.0,38.0,313.3333333333333,18.1,27.1,0.0,0.0,0.0,1.0,1.0,0.0,M,7.0,14,4,9688.3,2,13.0,2.6390573296152584
2019-01-25 14:32:00,CAR1,MD88,9.0,142,2019-01-25 00:00:00,8.13,0.0,38.0,313.3333333333333,18.1,27.1,0.0,0.0,0.0,1.0,1.0,0.0,S,7.0,14,4,15739.7,0,7.0,2.0794415416798357
2019-01-25 14:33:00,CAR1,B757/2-WL,9.0,155,2019-01-25 00:00:00,8.13,0.0,38.0,313.3333333333333,18.1,27.1,0.0,0.0,0.0,1.0,1.0,0.0,S,7.0,14,4,20919.9,1,10.0,2.3978952727983707
2019-01-25 14:34:00,CAR1,MD88,8.0,108,2019-01-25 00:00:00,8.13,0.0,38.0,313.3333333333333,18.1,27.1,0.0,0.0,0.0,1.0,1.0,0.0,S,8.0,14,4,15739.7,0,19.0,2.995732273553991
2019-01-25 14:34:00,CAR1,B717/2,0.0,90,2019-01-25 00:00:00,8.13,0.0,38.0,313.3333333333333,18.1,27.1,0.0,0.0,0.0,1.0,1.0,0.0,L,9.0,14,4,11573.3,1,11.0,2.4849066497880004
2019-01-25 14:35:00,CAR1,MD88,9.0,85,2019-01-25 00:00:00,8.13,0.0,38.0,313.3333333333333,18.1,27.1,0.0,0.0,0.0,1.0,1.0,0.0,S,9.0,14,4,15739.7,0,11.0,2.4849066497880004
2019-01-25 14:35:00,CAR1,A320/2,8.0,105,2019-01-25 00:00:00,8.13,0.0,38.0,313.3333333333333,18.1,27.1,0.0,0.0,0.0,1.0,1.0,0.0,M,10.0,14,4,13791.4,1,11.0,2.4849066497880004
2019-01-25 14:37:00,CAR1,B757/2-WL,8.0,139,2019-01-25 00:00:00,8.13,0.0,38.0,313.3333333333333,18.1,27.1,0.0,0.0,0.0,1.0,1.0,0.0,S,10.0,14,4,20919.9,2,16.000000000000004,2.833213344056216
2019-01-25 14:37:00,CAR1,A321/2,0.0,39,2019-01-25 00:00:00,8.13,0.0,38.0,313.3333333333333,18.1,27.1,0.0,0.0,0.0,1.0,1.0,0.0,M,11.0,14,4,16337.8,0,13.0,2.6390573296152584
2019-01-25 14:37:00,CAR1,B757/2-WL,9.0,7,2019-01-25 00:00:00,8.13,0.0,38.0,313.3333333333333,18.1,27.1,0.0,0.0,0.0,1.0,1.0,0.0,M,12.0,14,4,20919.9,1,4.000000000000001,1.6094379124341005
2019-01-25 14:38:00,CAR1,MD88,8.0,92,2019-01-25 00:00:00,8.13,0.0,38.0,313.3333333333333,18.1,27.1,0.0,0.0,0.0,1.0,1.0,0.0,S,13.0,14,4,15739.7,0,20.0,3.044522437723423
2019-01-25 14:38:00,CAR1,MD88,9.0,101,2019-01-25 00:00:00,8.13,0.0,38.0,313.3333333333333,18.1,27.1,0.0,0.0,0.0,1.0,1.0,0.0,S,14.0,14,4,15739.7,0,5.0,1.791759469228055
2019-01-25 14:40:00,CAR1,MD88,0.0,20,2019-01-25 00:00:00,8.13,0.0,38.0,313.3333333333333,18.1,27.1,0.0,0.0,0.0,1.0,1.0,0.0,S,13.0,14,4,15739.7,2,18.0,2.9444389791664403
2019-01-25 14:40:00,CAR1,MD88,8.0,111,2019-01-25 00:00:00,8.13,0.0,38.0,313.3333333333333,18.1,27.1,0.0,0.0,0.0,1.0,1.0,0.0,L,14.0,14,4,15739.7,0,21.0,3.091042453358316
2019-01-25 14:41:00,CAR1,B737/9-WL,9.0,81,2019-01-25 00:00:00,8.13,0.0,38.0,313.3333333333333,18.1,27.1,0.0,0.0,0.0,1.0,1.0,0.0,M,13.0,14,4,16223.1,0,18.0,2.9444389791664403
2019-01-25 14:42:00,CAR1,MD90/3,0.0,78,2019-01-25 00:00:00,8.13,0.0,38.0,313.3333333333333,18.1,27.1,0.0,0.0,0.0,1.0,1.0,0.0,L,13.0,14,4,16450.3,0,9.0,2.302585092994046
2019-01-25 14:42:00,CAR1,B757/2-WL,8.0,18,2019-01-25 00:00:00,8.13,0.0,38.0,313.3333333333333,18.1,27.1,0.0,0.0,0.0,1.0,1.0,0.0,S,14.0,14,4,20919.9,2,23.0,3.1780538303479458
2019-01-25 14:43:00,CAR1,MD90/3,8.0,12,2019-01-25 00:00:00,8.13,0.0,38.0,313.3333333333333,18.1,27.1,0.0,0.0,0.0,1.0,1.0,0.0,L,14.0,14,4,16450.3,1,24.0,3.2188758248682006
2019-01-25 14:44:00,CAR1,MD88,0.0,75,2019-01-25 00:00:00,8.13,0.0,38.0,313.3333333333333,18.1,27.1,0.0,0.0,0.0,1.0,1.0,0.0,S,13.0,14,4,15739.7,0,6.0,1.9459101490553132
2019-01-25 14:44:00,CAR1,A321/2,8.0,55,2019-01-25 00:00:00,8.13,0.0,38.0,313.3333333333333,18.1,27.1,0.0,0.0,0.0,1.0,1.0,0.0,M,14.0,14,4,16337.8,1,26.0,3.295836866004329
2019-01-25 14:46:00,CAR1,A321/2,8.0,51,2019-01-25 00:00:00,8.13,0.0,38.0,313.3333333333333,18.1,27.1,0.0,0.0,0.0,1.0,1.0,0.0,M,13.0,14,4,16337.8,1,33.00000000000001,3.5263605246161616
2019-01-25 14:46:00,CAR1,B737/9-WL,0.0,17,2019-01-25 00:00:00,8.13,0.0,38.0,313.3333333333333,18.1,27.1,0.0,0.0,0.0,1.0,1.0,0.0,M,14.0,14,4,16223.1,1,9.0,2.302585092994046
2019-01-25 14:46:00,CAR1,A321/2,9.0,4,2019-01-25 00:00:00,8.13,0.0,38.0,313.3333333333333,18.1,27.1,0.0,0.0,0.0,1.0,1.0,0.0,M,15.0,14,4,16337.8,1,6.0,1.9459101490553132
2019-01-25 14:47:00,CAR1,A320/2,8.0,27,2019-01-25 00:00:00,8.13,0.0,38.0,313.3333333333333,18.1,27.1,0.0,0.0,0.0,1.0,1.0,0.0,M,13.0,14,4,13791.4,1,39.0,3.6888794541139363
2019-01-25 14:48:00,CAR1,B717/2,0.0,82,2019-01-25 00:00:00,8.13,0.0,38.0,313.3333333333333,18.1,27.1,0.0,0.0,0.0,1.0,1.0,0.0,L,12.0,14,4,11573.3,2,9.0,2.302585092994046
2019-01-25 14:49:00,CAR3,CRJ/7,8.0,110,2019-01-25 00:00:00,8.13,0.0,38.0,313.3333333333333,18.1,27.1,0.0,0.0,0.0,1.0,1.0,0.0,S,13.0,14,4,8127.5,0,42.0,3.7612001156935624
2019-01-25 14:52:00,CAR1,MD88,0.0,93,2019-01-25 00:00:00,8.13,0.0,38.0,313.3333333333333,18.1,27.1,0.0,0.0,0.0,1.0,1.0,0.0,S,10.0,14,4,15739.7,0,23.0,3.1780538303479458
2019-01-25 14:53:00,CAR1,MD88,9.0,45,2019-01-25 00:00:00,8.13,0.0,38.0,313.3333333333333,18.1,27.1,0.0,0.0,0.0,1.0,1.0,0.0,S,10.0,14,4,15739.7,0,15.0,2.772588722239781
2019-01-25 14:54:00,CAR1,A321/2,0.0,136,2019-01-25 00:00:00,8.13,0.0,38.0,313.3333333333333,18.1,27.1,0.0,0.0,0.0,1.0,1.0,0.0,M,9.0,14,4,16337.8,0,10.0,2.3978952727983707
2019-01-25 14:54:00,CAR1,B737/9-WL,9.0,9,2019-01-25 00:00:00,8.13,0.0,38.0,313.3333333333333,18.1,27.1,0.0,0.0,0.0,1.0,1.0,0.0,M,10.0,14,4,16223.1,1,25.0,3.258096538021482
2019-01-25 14:54:00,CAR1,B757/2-WL,8.0,138,2019-01-25 00:00:00,8.13,0.0,38.0,313.3333333333333,18.1,27.1,0.0,0.0,0.0,1.0,1.0,0.0,S,11.0,14,4,20919.9,3,48.0,3.8918202981106265
2019-01-25 14:55:00,CAR1,MD88,8.0,106,2019-01-25 00:00:00,8.13,0.0,38.0,313.3333333333333,18.1,27.1,0.0,0.0,0.0,1.0,1.0,0.0,S,12.0,14,4,15739.7,1,36.0,3.6109179126442243
2019-01-25 14:56:00,CAR1,B737/9-WL,0.0,32,2019-01-25 00:00:00,8.13,0.0,38.0,313.3333333333333,18.1,27.1,0.0,0.0,0.0,1.0,1.0,0.0,M,10.0,14,4,16223.1,1,11.0,2.4849066497880004
2019-01-25 14:58:00,CAR1,MD88,0.0,65,2019-01-25 00:00:00,8.13,0.0,38.0,313.3333333333333,18.1,27.1,0.0,0.0,0.0,1.0,1.0,0.0,S,9.0,14,4,15739.7,0,17.000000000000004,2.890371757896165
2019-01-25 15:02:00,CAR3,CRJ/2,9.0,61,2019-01-25 00:00:00,8.13,0.0,38.0,313.3333333333333,18.1,27.1,0.0,0.0,0.0,1.0,1.0,0.0,S,7.0,15,4,6031.2,3,6.0,1.9459101490553132
2019-01-25 15:03:00,CAR4,CRJ/9,9.0,151,2019-01-25 00:00:00,8.13,0.0,38.0,313.3333333333333,18.1,27.1,0.0,0.0,0.0,1.0,1.0,0.0,M,7.0,15,4,9688.3,2,8.000000000000002,2.1972245773362196
2019-01-25 15:05:00,CAR1,B737/9-WL,9.0,36,2019-01-25 00:00:00,8.13,0.0,38.0,313.3333333333333,18.1,27.1,0.0,0.0,0.0,1.0,1.0,0.0,M,4.0,15,4,16223.1,3,9.0,2.302585092994046
2019-01-25 15:09:00,CAR1,B757/2-WL,0.0,11,2019-01-25 00:00:00,8.13,0.0,38.0,313.3333333333333,18.1,27.1,0.0,0.0,0.0,1.0,1.0,0.0,S,3.0,15,4,20919.9,1,16.000000000000004,2.833213344056216
2019-01-25 15:09:00,CAR1,MD88,9.0,80,2019-01-25 00:00:00,8.13,0.0,38.0,313.3333333333333,18.1,27.1,0.0,0.0,0.0,1.0,1.0,0.0,S,4.0,15,4,15739.7,0,15.0,2.772588722239781
2019-01-25 15:10:00,CAR1,MD88,9.0,115,2019-01-25 00:00:00,8.13,0.0,38.0,313.3333333333333,18.1,27.1,0.0,0.0,0.0,1.0,1.0,0.0,S,5.0,15,4,15739.7,0,15.0,2.772588722239781
2019-01-25 15:12:00,CAR1,MD88,9.0,68,2019-01-25 00:00:00,8.13,0.0,38.0,313.3333333333333,18.1,27.1,0.0,0.0,0.0,1.0,1.0,0.0,S,5.0,15,4,15739.7,0,7.0,2.0794415416798357
2019-01-25 15:13:00,CAR1,MD88,0.0,96,2019-01-25 00:00:00,8.13,0.0,38.0,313.3333333333333,18.1,27.1,0.0,0.0,0.0,1.0,1.0,0.0,S,5.0,15,4,15739.7,0,23.0,3.1780538303479458
